EventCode,EventType,RecordNumber,_time,action,anonymized_ComputerName,dest,source,sourcetype,src,user
4624,0,1018074254,2016-09-07T18:57:12.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4648,0,249937554,2016-09-07T18:59:50.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4648,0,249939432,2016-09-07T19:03:51.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,249941022,2016-09-07T19:07:43.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4624,0,1018084414,2016-09-07T19:09:49.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4648,0,249941957,2016-09-07T19:09:50.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,1018088378,2016-09-07T19:14:54.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4624,0,1018091912,2016-09-07T19:18:54.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4624,0,249946754,2016-09-07T19:19:50.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4648,0,1018095044,2016-09-07T19:21:43.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4624,0,249947992,2016-09-07T19:22:59.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,249950668,2016-09-07T19:27:50.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4648,0,1018100399,2016-09-07T19:27:52.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,249955316,2016-09-07T19:37:10.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,249955590,2016-09-07T19:37:22.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4624,0,1018108953,2016-09-07T19:37:28.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4648,0,1018111016,2016-09-07T19:39:43.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4648,0,1018112098,2016-09-07T19:41:12.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4648,0,1018112611,2016-09-07T19:41:34.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,249958194,2016-09-07T19:43:10.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4648,0,249959094,2016-09-07T19:45:10.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,249960859,2016-09-07T19:49:02.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4648,0,249960946,2016-09-07T19:49:12.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,249964778,2016-09-07T19:57:12.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4624,0,249968118,2016-09-07T20:04:54.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4624,0,249969524,2016-09-07T20:07:34.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4648,0,1018135363,2016-09-07T20:07:50.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,249970929,2016-09-07T20:11:02.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,249970983,2016-09-07T20:11:10.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4648,0,249971473,2016-09-07T20:11:50.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,249972357,2016-09-07T20:13:51.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,249972609,2016-09-07T20:14:58.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4648,0,1018146171,2016-09-07T20:19:50.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,249975710,2016-09-07T20:21:28.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4648,0,1018155982,2016-09-07T20:29:34.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4648,0,1018164601,2016-09-07T20:37:33.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,249987362,2016-09-07T20:43:51.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,249992099,2016-09-07T20:52:59.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4648,0,1018181751,2016-09-07T20:53:53.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,1018185540,2016-09-07T20:57:51.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4624,0,249996176,2016-09-07T21:01:50.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,1018197099,2016-09-07T21:08:59.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,1018199019,2016-09-07T21:10:59.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,1018201238,2016-09-07T21:13:10.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4648,0,1018201849,2016-09-07T21:13:50.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,1018214071,2016-09-07T21:25:15.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4648,0,250007477,2016-09-07T21:25:30.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,1018221269,2016-09-07T21:31:43.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4624,0,250015130,2016-09-07T21:41:03.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4624,0,250015637,2016-09-07T21:41:43.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4648,0,250015734,2016-09-07T21:41:52.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4624,0,250016149,2016-09-07T21:43:02.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4624,0,250017199,2016-09-07T21:45:00.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,250018808,2016-09-07T21:47:43.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,1018246687,2016-09-07T21:54:54.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4648,0,250023407,2016-09-07T21:57:12.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,1018250060,2016-09-07T21:57:50.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4624,0,250024044,2016-09-07T21:58:59.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4624,0,1018254409,2016-09-07T22:01:31.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4648,0,1018255971,2016-09-07T22:03:02.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4648,0,1018256024,2016-09-07T22:03:04.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,1018263354,2016-09-07T22:09:13.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4648,0,250030163,2016-09-07T22:09:34.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4624,0,1018270757,2016-09-07T22:15:52.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4648,0,250035596,2016-09-07T22:19:43.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,250036849,2016-09-07T22:21:50.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4624,0,250038182,2016-09-07T22:23:50.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4624,0,250043126,2016-09-07T22:32:59.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4624,0,1018297630,2016-09-07T22:37:22.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4624,0,250047859,2016-09-07T22:41:03.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4624,0,250050394,2016-09-07T22:45:13.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4624,0,1018311778,2016-09-07T22:48:59.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4624,0,250057019,2016-09-07T22:55:13.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4624,0,1018329971,2016-09-07T23:01:34.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,1018330619,2016-09-07T23:01:50.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,1018332337,2016-09-07T23:03:11.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,1018333001,2016-09-07T23:03:35.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4648,0,250063404,2016-09-07T23:05:22.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4624,0,1018342166,2016-09-07T23:10:59.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4624,0,250071828,2016-09-07T23:17:01.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4648,0,250076312,2016-09-07T23:22:54.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,250078281,2016-09-07T23:25:50.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4648,0,250080174,2016-09-07T23:29:44.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,250083741,2016-09-07T23:35:16.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4648,0,250088634,2016-09-07T23:43:50.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4648,0,250090053,2016-09-07T23:47:00.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,250091197,2016-09-07T23:48:59.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4624,0,250092572,2016-09-07T23:51:16.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4624,0,250093995,2016-09-07T23:53:50.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4648,0,250094678,2016-09-07T23:55:13.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,250094831,2016-09-07T23:55:34.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4624,0,250101107,2016-09-08T00:06:55.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4648,0,250103562,2016-09-08T00:11:29.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,250105617,2016-09-08T00:15:13.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4624,0,250108885,2016-09-08T00:21:03.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,1018410322,2016-09-08T00:23:44.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4648,0,250113100,2016-09-08T00:29:13.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,1018420867,2016-09-08T00:31:53.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4648,0,1018423381,2016-09-08T00:33:50.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4624,0,1018424639,2016-09-08T00:34:55.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4768,0,1018428520,2016-09-08T00:37:43.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,chuck
4648,0,1018446847,2016-09-08T00:51:51.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,250130838,2016-09-08T00:59:31.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,250131373,2016-09-08T01:00:54.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,250131523,2016-09-08T01:01:03.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4624,0,1018460773,2016-09-08T01:03:13.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4624,0,250133365,2016-09-08T01:03:50.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4648,0,1018471731,2016-09-08T01:12:54.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,250139259,2016-09-08T01:15:44.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4624,0,1018477674,2016-09-08T01:17:31.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,250140720,2016-09-08T01:19:00.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4648,0,250142717,2016-09-08T01:22:54.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4624,0,1018484419,2016-09-08T01:22:59.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4624,0,250143777,2016-09-08T01:25:00.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,250150641,2016-09-08T01:35:52.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4624,0,1018504243,2016-09-08T01:37:31.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,250152120,2016-09-08T01:38:59.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4624,0,1018517557,2016-09-08T01:49:03.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,250157645,2016-09-08T01:49:16.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4648,0,250158867,2016-09-08T01:51:31.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,250163692,2016-09-08T01:59:50.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,250171139,2016-09-08T02:13:50.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,250171841,2016-09-08T02:15:31.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4624,0,1018549797,2016-09-08T02:15:44.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4624,0,250172846,2016-09-08T02:17:13.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4648,0,1018551873,2016-09-08T02:17:30.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4648,0,250174914,2016-09-08T02:20:54.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4624,0,250175402,2016-09-08T02:21:44.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,250176134,2016-09-08T02:23:14.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,250177076,2016-09-08T02:25:04.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4624,0,1018561610,2016-09-08T02:25:22.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,250179443,2016-09-08T02:29:22.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4624,0,1018582467,2016-09-08T02:39:50.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,1018587668,2016-09-08T02:43:50.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4624,0,147558825,2016-09-08T02:46:27.000+05:30,success,anon_ComputerName_14,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,chuck
4648,0,1018592946,2016-09-08T02:47:51.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,1018598955,2016-09-08T02:53:04.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,250194109,2016-09-08T02:55:31.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,250194302,2016-09-08T02:55:52.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,250204093,2016-09-08T03:30:32.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4648,0,250207311,2016-09-08T03:35:53.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4648,0,250207898,2016-09-08T03:37:00.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,250208847,2016-09-08T03:39:00.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,1018649577,2016-09-08T03:40:59.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4624,0,250209963,2016-09-08T03:41:00.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4648,0,250211857,2016-09-08T03:44:54.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,250216494,2016-09-08T03:53:44.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4624,0,250220054,2016-09-08T04:01:14.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,250223667,2016-09-08T04:07:51.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4624,0,1018683221,2016-09-08T04:08:55.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4648,0,1018687489,2016-09-08T04:12:55.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4648,0,250233779,2016-09-08T04:28:07.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4648,0,250235466,2016-09-08T04:31:23.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4648,0,250238402,2016-09-08T04:37:04.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4648,0,1018716083,2016-09-08T04:37:34.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4624,0,250246099,2016-09-08T04:51:52.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4648,0,250254857,2016-09-08T05:09:16.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,250255820,2016-09-08T05:11:14.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4624,0,250257697,2016-09-08T05:15:11.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,250259060,2016-09-08T05:17:34.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4648,0,250265385,2016-09-08T05:29:44.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4648,0,250267663,2016-09-08T05:33:31.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4648,0,250273184,2016-09-08T05:43:44.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4648,0,250277849,2016-09-08T05:53:00.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4624,0,1018780749,2016-09-08T05:53:27.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4624,0,1018782586,2016-09-08T05:55:13.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4648,0,250279340,2016-09-08T05:55:54.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4648,0,250279822,2016-09-08T05:57:04.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4624,0,1018787084,2016-09-08T05:59:51.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4624,0,1018788931,2016-09-08T06:01:17.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,250283103,2016-09-08T06:03:44.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,250283164,2016-09-08T06:03:51.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4624,0,1018792536,2016-09-08T06:05:04.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4648,0,1018793325,2016-09-08T06:05:51.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4624,0,250285887,2016-09-08T06:09:44.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.103,bob
4648,0,250288112,2016-09-08T06:13:23.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4624,0,1018801917,2016-09-08T06:13:35.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,1018803703,2016-09-08T06:15:16.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4648,0,1018804007,2016-09-08T06:15:35.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
4648,0,1018805510,2016-09-08T06:17:00.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,1018806022,2016-09-08T06:17:31.000+05:30,success,anon_ComputerName_18,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.101,bob
4648,0,250292632,2016-09-08T06:23:04.000+05:30,success,anon_ComputerName_19,host_11,WinEventLog:Security,WinEventLog:Security,10.17.0.102,bob
